pid,product_name,brand,product_url,retail_price,product_rating
NKCE9YFBQBBRHTQF,Fashion Jewellery Alloy Necklace,Fashion Jewellery,http://www.flipkart.com/fashion-jewellery-alloy-necklace/p/itme9yfbjjxeqy5h?pid=NKCE9YFBQBBRHTQF,699,No rating available
NKCE9YFBR7ZAMBNJ,Fashion Jewellery Alloy Necklace,Fashion Jewellery,http://www.flipkart.com/fashion-jewellery-alloy-necklace/p/itme9yfbebvgqggg?pid=NKCE9YFBR7ZAMBNJ,699,No rating available
NKCE9YFBSJVQRZ7P,Fashion Jewellery Alloy Necklace,Fashion Jewellery,http://www.flipkart.com/fashion-jewellery-alloy-necklace/p/itme9yfb8kcushrg?pid=NKCE9YFBSJVQRZ7P,699,No rating available
NKCE9YFBTYVEPJFB,Fashion Jewellery Alloy Necklace,Fashion Jewellery,http://www.flipkart.com/fashion-jewellery-alloy-necklace/p/itme9yfbdgy2bvqb?pid=NKCE9YFBTYVEPJFB,699,No rating available
NKCE9YFBXQJTGQEZ,Fashion Jewellery Alloy Necklace,Fashion Jewellery,http://www.flipkart.com/fashion-jewellery-alloy-necklace/p/itme9yfbkgknwtsz?pid=NKCE9YFBXQJTGQEZ,699,No rating available
NKCE9YFC9UXPW37M,Fashion Jewellery Mother of Pearl Necklace,Fashion Jewellery,http://www.flipkart.com/fashion-jewellery-mother-pearl-necklace/p/itme9yfc4bcmfnzz?pid=NKCE9YFC9UXPW37M,699,No rating available
NKCE9YFCEG5FXMAH,Fashion Jewellery Mother of Pearl Necklace,Fashion Jewellery,http://www.flipkart.com/fashion-jewellery-mother-pearl-necklace/p/itme9yfcq4ruz3yy?pid=NKCE9YFCEG5FXMAH,699,No rating available
NKCE9YFCMXP7QXRN,Fashion Jewellery Alloy Necklace,Fashion Jewellery,http://www.flipkart.com/fashion-jewellery-alloy-necklace/p/itme9yfc8z7frvvz?pid=NKCE9YFCMXP7QXRN,699,No rating available
NKCE9YTVCNQEPEJR,"UpTown Black Silver Plated Metal, Alloy Necklace",UpTown,http://www.flipkart.com/uptown-black-silver-plated-metal-alloy-necklace/p/itme9ytvzeaqqetw?pid=NKCE9YTVCNQEPEJR,800,No rating available
NKCE9YTVHFEBDNCN,"UpTown Black Silver Plated Metal, Alloy Necklace",UpTown,http://www.flipkart.com/uptown-black-silver-plated-metal-alloy-necklace/p/itme9ytv23jv9r3z?pid=NKCE9YTVHFEBDNCN,1000,No rating available
NKCE9YX24KHRDNHG,"DressBerry Metal, Stone Necklace",DressBerry,http://www.flipkart.com/dressberry-metal-stone-necklace/p/itme9yx2gxwdwkc8?pid=NKCE9YX24KHRDNHG,899,No rating available
NKCE9YX2HGNZSZRV,DressBerry Metal Necklace,DressBerry,http://www.flipkart.com/dressberry-metal-necklace/p/itme9yx22ghjzzud?pid=NKCE9YX2HGNZSZRV,500,No rating available
NKCE9YX2JQAYDHSV,"DressBerry Metal, Fabric Necklace",DressBerry,http://www.flipkart.com/dressberry-metal-fabric-necklace/p/itme9yx2e2yhpa9f?pid=NKCE9YX2JQAYDHSV,879,No rating available
NKCE9YX2PG9ZNCP2,"DressBerry Acrylic, Glass Necklace",DressBerry,http://www.flipkart.com/dressberry-acrylic-glass-necklace/p/itme9yx2nyqzn3k5?pid=NKCE9YX2PG9ZNCP2,325,No rating available
NKCE9YX2QXHJZ6MH,"DressBerry Metal, Stone Necklace",DressBerry,http://www.flipkart.com/dressberry-metal-stone-necklace/p/itme9yx2ghp3th55?pid=NKCE9YX2QXHJZ6MH,899,No rating available
NKCE9YX2SRHUYGNK,"DressBerry Metal, Fabric Necklace",DressBerry,http://www.flipkart.com/dressberry-metal-fabric-necklace/p/itme9yx25wwzapwz?pid=NKCE9YX2SRHUYGNK,699,No rating available
NKCE9YX2YHTD2ERB,DressBerry Metal Necklace,DressBerry,http://www.flipkart.com/dressberry-metal-necklace/p/itme9yx29u6snhfk?pid=NKCE9YX2YHTD2ERB,325,No rating available
NKCE9YX36WBZF9HJ,DressBerry Stone Necklace,DressBerry,http://www.flipkart.com/dressberry-stone-necklace/p/itme9yx3d6fhrhur?pid=NKCE9YX36WBZF9HJ,399,No rating available
NKCE9YX3QFMDGJQZ,"DressBerry Metal, Stone Necklace",DressBerry,http://www.flipkart.com/dressberry-metal-stone-necklace/p/itme9yx3zex4xjkz?pid=NKCE9YX3QFMDGJQZ,569,No rating available
NKCE9YX4TREBP4UZ,DressBerry Metal Necklace,DressBerry,http://www.flipkart.com/dressberry-metal-necklace/p/itme9yx4shfm99d9?pid=NKCE9YX4TREBP4UZ,549,No rating available
NKCE9Z2J5XF5GDCP,Golden Petals Alloy Choker,Golden Petals,http://www.flipkart.com/golden-petals-alloy-choker/p/itme9z2jteuykqdw?pid=NKCE9Z2J5XF5GDCP,599,No rating available
NKCE9Z2JQGBBSMTM,Golden Petals Alloy Choker,Golden Petals,http://www.flipkart.com/golden-petals-alloy-choker/p/itme9z2jq8nthyrk?pid=NKCE9Z2JQGBBSMTM,899,No rating available
NKCE9Z2JTCBDBXJV,Golden Petals Alloy Choker,Golden Petals,http://www.flipkart.com/golden-petals-alloy-choker/p/itme9z2jk6szuguw?pid=NKCE9Z2JTCBDBXJV,699,No rating available
NKCE9Z2JYUYZ2JZ3,Golden Petals Alloy Choker,Golden Petals,http://www.flipkart.com/golden-petals-alloy-choker/p/itme9z2jzpcmmrna?pid=NKCE9Z2JYUYZ2JZ3,899,No rating available
NKCE9ZGXG9RCXERK,Indsights Trendsvilla Brass Plated Alloy Necklace,Indsights,http://www.flipkart.com/indsights-trendsvilla-brass-plated-alloy-necklace/p/itme9zgxybkmug9f?pid=NKCE9ZGXG9RCXERK,999,No rating available
NKCE9ZGXGSETFAZU,Indsights Trendsvilla Brass Plated Alloy Necklace,Indsights,http://www.flipkart.com/indsights-trendsvilla-brass-plated-alloy-necklace/p/itme9zgxhzhtuptv?pid=NKCE9ZGXGSETFAZU,999,No rating available
NKCE9ZGXHMD2JFZM,Indsights Trendsvilla Brass Plated Alloy Necklace,Indsights,http://www.flipkart.com/indsights-trendsvilla-brass-plated-alloy-necklace/p/itme9zgxbdskcfmp?pid=NKCE9ZGXHMD2JFZM,999,No rating available
NKCE9ZGXYYRZTXZS,Indsights Trendsvilla Brass Plated Alloy Necklace,Indsights,http://www.flipkart.com/indsights-trendsvilla-brass-plated-alloy-necklace/p/itme9zgx959h2vhx?pid=NKCE9ZGXYYRZTXZS,999,No rating available
NKCE9ZPVFDNM6HCR,Utkalika Tribal Dhokra Work #355TJ702 Alloy Necklace,Utkalika,http://www.flipkart.com/utkalika-tribal-dhokra-work-355tj702-alloy-necklace/p/itme9zpvwzpetcr4?pid=NKCE9ZPVFDNM6HCR,285,No rating available
NKCE9ZPVFY3JRYQT,Utkalika Tribal Dhokra Work #355TJ713 Alloy Necklace,Utkalika,http://www.flipkart.com/utkalika-tribal-dhokra-work-355tj713-alloy-necklace/p/itme9zpvcev7xbzg?pid=NKCE9ZPVFY3JRYQT,331,No rating available
NKCE9ZVGGGZXJMEP,Voylla Artificial Alloy Necklace,Voylla,http://www.flipkart.com/voylla-artificial-alloy-necklace/p/itme9zvgmc9uhgah?pid=NKCE9ZVGGGZXJMEP,450,No rating available
NKCE9ZVGJQNZWRN4,Voylla Artificial Beaded Plain Yellow Gold Plated Alloy Necklace,Voylla,http://www.flipkart.com/voylla-artificial-beaded-plain-yellow-gold-plated-alloy-necklace/p/itme9zvgm8ky7wxh?pid=NKCE9ZVGJQNZWRN4,529,No rating available
NKCE9ZVGMHZVTF2D,Voylla Artificial Beaded Plain Yellow Gold Plated Alloy Necklace,Voylla,http://www.flipkart.com/voylla-artificial-beaded-plain-yellow-gold-plated-alloy-necklace/p/itme9zvghmauuyxw?pid=NKCE9ZVGMHZVTF2D,529,No rating available
NKCE9ZVGWWF4HSVH,Voylla Artificial Classic Plain Crystal Yellow Gold Plated Alloy Necklace,Voylla,http://www.flipkart.com/voylla-artificial-classic-plain-crystal-yellow-gold-plated-alloy-necklace/p/itme9zvgx7y4hd7q?pid=NKCE9ZVGWWF4HSVH,629,No rating available
NKCE9ZWYQQT6JHZM,Twella Creations Stunning Metal Necklace,Twella Creations,http://www.flipkart.com/twella-creations-stunning-metal-necklace/p/itme9zwfwgtzjbn2?pid=NKCE9ZWYQQT6JHZM,500,No rating available
NKCE9ZWYZAEAGVAK,Twella Creations Evergreen Glass Necklace,Twella Creations,http://www.flipkart.com/twella-creations-evergreen-glass-necklace/p/itme9zwyfhccfapt?pid=NKCE9ZWYZAEAGVAK,500,No rating available
NKCE9ZXXTEGXWZ3B,Fashion Today Alloy Necklace,Fashion Today,http://www.flipkart.com/fashion-today-alloy-necklace/p/itme9zxxu5uvuwgu?pid=NKCE9ZXXTEGXWZ3B,299,No rating available
NKCE9ZYAD6P2SWT8,iSweven Stone Necklace,iSweven,http://www.flipkart.com/isweven-stone-necklace/p/itme9zyag7cpndff?pid=NKCE9ZYAD6P2SWT8,999,No rating available
NKCE9ZYADVZJF4RM,iSweven Stone Necklace,iSweven,http://www.flipkart.com/isweven-stone-necklace/p/itme9zya2bgbrzpy?pid=NKCE9ZYADVZJF4RM,999,No rating available
NKCE9ZYHN26G65YJ,Indsights Trendsvilla Brass Plated Alloy Necklace,Indsights,http://www.flipkart.com/indsights-trendsvilla-brass-plated-alloy-necklace/p/itme9zyhntyrbptz?pid=NKCE9ZYHN26G65YJ,999,No rating available
NKCEA4CA9UBYFDZ4,Vijisan Beautiful Gemstone Bead Strand Amethyst Stone Necklace,Vijisan,http://www.flipkart.com/vijisan-beautiful-gemstone-bead-strand-amethyst-stone-necklace/p/itmea4caah64hsbd?pid=NKCEA4CA9UBYFDZ4,315,No rating available
NKCEA4CAHBSWN3E5,Vijisan Single Strand of Gemstone Bead Amethyst Stone Necklace,Vijisan,http://www.flipkart.com/vijisan-single-strand-gemstone-bead-amethyst-stone-necklace/p/itmea4casj2kdvd3?pid=NKCEA4CAHBSWN3E5,365,No rating available
NKCEA4CAKB9D94JG,Vijisan Gemstone Bead Strand Garnet Stone Necklace,Vijisan,http://www.flipkart.com/vijisan-gemstone-bead-strand-garnet-stone-necklace/p/itmea4capshsyubw?pid=NKCEA4CAKB9D94JG,275,No rating available
NKCEA4CAMNKWVXTG,Vijisan Faceted Gemstone Bead for Women Carnelian Stone Necklace,Vijisan,http://www.flipkart.com/vijisan-faceted-gemstone-bead-women-carnelian-stone-necklace/p/itmea4cahy72whyh?pid=NKCEA4CAMNKWVXTG,265,No rating available
NKCEA4CAPHDH5TJT,Vijisan Beautiful Pink Fire Bead Moonstone Stone Necklace,Vijisan,http://www.flipkart.com/vijisan-beautiful-pink-fire-bead-moonstone-stone-necklace/p/itmea4cayqypdwfq?pid=NKCEA4CAPHDH5TJT,400,No rating available
NKCEA4CAU4WH8RKF,Vijisan Beautiful Yellow Gemstone Bead Sapphire Stone Necklace,Vijisan,http://www.flipkart.com/vijisan-beautiful-yellow-gemstone-bead-sapphire-stone-necklace/p/itmea4camktsnb2g?pid=NKCEA4CAU4WH8RKF,235,No rating available
NKCEA4CAWGKJ5SBV,Vijisan Beautiful Gemstone Bead Garnet Stone Necklace,Vijisan,http://www.flipkart.com/vijisan-beautiful-gemstone-bead-garnet-stone-necklace/p/itmea4caynvjdsh6?pid=NKCEA4CAWGKJ5SBV,238,No rating available
NKCEA546HQTYQHQV,"Fashion Today Alloy, Stone Necklace",Fashion Today,http://www.flipkart.com/fashion-today-alloy-stone-necklace/p/itmea546hrgfhs6g?pid=NKCEA546HQTYQHQV,349,No rating available
NKCEA5FH2EWGYWUV,Galz4ever Stunning Golden Chocker Alloy Choker,Galz4ever,http://www.flipkart.com/galz4ever-stunning-golden-chocker-alloy-choker/p/itmea5fhxj9pwgjw?pid=NKCEA5FH2EWGYWUV,399,No rating available
NKCEA5FH4WFEN68W,Galz4ever Golden Glass Beaded Alloy Necklace,Galz4ever,http://www.flipkart.com/galz4ever-golden-glass-beaded-alloy-necklace/p/itmea5fhwhyhxm2k?pid=NKCEA5FH4WFEN68W,465,No rating available
NKCEA5FH87FNMFUK,Galz4ever Fine Beaded Stylish Alloy Necklace,Galz4ever,http://www.flipkart.com/galz4ever-fine-beaded-stylish-alloy-necklace/p/itmea5fh2ja8yfnk?pid=NKCEA5FH87FNMFUK,499,No rating available
NKCEA5FH8FXQKFAG,Galz4ever Elegent Designer Alloy Necklace,Galz4ever,http://www.flipkart.com/galz4ever-elegent-designer-alloy-necklace/p/itmea5fh7gfmy9kx?pid=NKCEA5FH8FXQKFAG,499,No rating available
NKCEA5FH9ZB34DEE,Galz4ever Fine Polki Beaded Designer Alloy Necklace,Galz4ever,http://www.flipkart.com/galz4ever-fine-polki-beaded-designer-alloy-necklace/p/itmea5fhkvy6kzhg?pid=NKCEA5FH9ZB34DEE,849,No rating available
NKCEA5FHAKKSQCK7,Galz4ever Blue Beaded Drop Chain Fashion Alloy Necklace,Galz4ever,http://www.flipkart.com/galz4ever-blue-beaded-drop-chain-fashion-alloy-necklace/p/itmea5fh664rjeds?pid=NKCEA5FHAKKSQCK7,469,No rating available
NKCEA5FHBGJ9JPFY,Galz4ever Exclusive Spider Alloy Necklace,Galz4ever,http://www.flipkart.com/galz4ever-exclusive-spider-alloy-necklace/p/itmea5fhbjpgh8be?pid=NKCEA5FHBGJ9JPFY,249,No rating available
NKCEA5FHCBGVS9XG,Galz4ever Three String multi pearl Alloy Necklace,Galz4ever,http://www.flipkart.com/galz4ever-three-string-multi-pearl-alloy-necklace/p/itmea5fhb4hy5ryr?pid=NKCEA5FHCBGVS9XG,779,No rating available
NKCEA5FHH53NDT9H,Galz4ever Droop Leaf Designer Alloy Necklace,Galz4ever,http://www.flipkart.com/galz4ever-droop-leaf-designer-alloy-necklace/p/itmea5fheg4wgnwa?pid=NKCEA5FHH53NDT9H,499,No rating available
NKCEA5FHHMA552S2,Galz4ever Layered Pipe Designer Golden Alloy Necklace,Galz4ever,http://www.flipkart.com/galz4ever-layered-pipe-designer-golden-alloy-necklace/p/itmea5fhhygyacbx?pid=NKCEA5FHHMA552S2,599,No rating available
NKCEA5FHMHZ3HZR6,Galz4ever Golden Curve Designer Alloy Necklace,Galz4ever,http://www.flipkart.com/galz4ever-golden-curve-designer-alloy-necklace/p/itmea5fhxa8kegmw?pid=NKCEA5FHMHZ3HZR6,699,No rating available
NKCEA5FHMY3HFHVU,Galz4ever Dual Golden Chain & Beaded Alloy Necklace,Galz4ever,http://www.flipkart.com/galz4ever-dual-golden-chain-beaded-alloy-necklace/p/itmea5fhteux3tzx?pid=NKCEA5FHMY3HFHVU,499,No rating available
NKCEA5FHN9UWZEH9,Galz4ever Layred Peacock Designer Alloy Necklace,Galz4ever,http://www.flipkart.com/galz4ever-layred-peacock-designer-alloy-necklace/p/itmea5fhfxskxstd?pid=NKCEA5FHN9UWZEH9,299,No rating available
NKCEA5FHSF4NWKBT,Galz4ever Half & Half Beaded Pendant Alloy Necklace,Galz4ever,http://www.flipkart.com/galz4ever-half-beaded-pendant-alloy-necklace/p/itmea5fhf4cb4xy9?pid=NKCEA5FHSF4NWKBT,499,No rating available
NKCEA5FHTMXWF5MK,Galz4ever Attractive Fine Beaded Golden Alloy Necklace,Galz4ever,http://www.flipkart.com/galz4ever-attractive-fine-beaded-golden-alloy-necklace/p/itmea5fhpfjtwnds?pid=NKCEA5FHTMXWF5MK,499,No rating available
NKCEA5FHTTNBHR2J,Galz4ever Dazlling Multi Golden Black Alloy Necklace,Galz4ever,http://www.flipkart.com/galz4ever-dazlling-multi-golden-black-alloy-necklace/p/itmea5fhbjvtgmq5?pid=NKCEA5FHTTNBHR2J,199,No rating available
NKCEA5FHV3D93K3S,Galz4ever Golden Heart Designer Charming Alloy Necklace,Galz4ever,http://www.flipkart.com/galz4ever-golden-heart-designer-charming-alloy-necklace/p/itmea5fhn7yfzfpf?pid=NKCEA5FHV3D93K3S,469,No rating available
NKCEA5FHWJZZZRGR,Galz4ever Tribal Designer Alloy Necklace,Galz4ever,http://www.flipkart.com/galz4ever-tribal-designer-alloy-necklace/p/itmea5fhsxdntvtz?pid=NKCEA5FHWJZZZRGR,569,No rating available
NKCEA5FHYQBZK9JU,Galz4ever Royal Designer Alloy Necklace,Galz4ever,http://www.flipkart.com/galz4ever-royal-designer-alloy-necklace/p/itmea5fhtdbghfy9?pid=NKCEA5FHYQBZK9JU,699,No rating available
NKCEA5FHZSG4SVZP,Galz4ever Designer Beaded Rope Alloy Necklace,Galz4ever,http://www.flipkart.com/galz4ever-designer-beaded-rope-alloy-necklace/p/itmea5fhdzau5wbs?pid=NKCEA5FHZSG4SVZP,299,No rating available
NKCEA5FHZUYCYZZJ,Galz4ever Fine Long Design Beaded Alloy Necklace,Galz4ever,http://www.flipkart.com/galz4ever-fine-long-design-beaded-alloy-necklace/p/itmea5fhwbx4mfp3?pid=NKCEA5FHZUYCYZZJ,499,No rating available
NKCEA7PWDCFJGR8A,Junk Glass Necklace,Junk,http://www.flipkart.com/junk-glass-necklace/p/itmea7pwwtgff733?pid=NKCEA7PWDCFJGR8A,345,No rating available
NKCEA7PWGHECGJN7,Junk Brass Plated Cotton Dori Necklace,Junk,http://www.flipkart.com/junk-brass-plated-cotton-dori-necklace/p/itmea7pwuvwhgqvm?pid=NKCEA7PWGHECGJN7,770,No rating available
NKCEA7TVVNXCK6BB,Harini Crystal Yellow Gold Plated Alloy Necklace,Harini,http://www.flipkart.com/harini-crystal-yellow-gold-plated-alloy-necklace/p/itmea7tv8ukfdqs4?pid=NKCEA7TVVNXCK6BB,480,No rating available
NKCEA8US7TNGUJPE,Gurjari Yellow Gold Plated Brass Necklace,Gurjari,http://www.flipkart.com/gurjari-yellow-gold-plated-brass-necklace/p/itmea8usgyhhaqgh?pid=NKCEA8US7TNGUJPE,320,No rating available
NKCEABATK2R74GPJ,Jewellerywale Alloy Necklace,Jewellerywale,http://www.flipkart.com/jewellerywale-alloy-necklace/p/itmeabathzad3ryt?pid=NKCEABATK2R74GPJ,2300,5
NKCEABYZDD5Z63ZX,Di Classe Alloy Necklace,Di Classe,http://www.flipkart.com/di-classe-alloy-necklace/p/itmeabyzh4r9prrg?pid=NKCEABYZDD5Z63ZX,810,No rating available
NKCEABYZH92FDYDD,Di Classe Alloy Necklace,Di Classe,http://www.flipkart.com/di-classe-alloy-necklace/p/itmeabyzrb243jcu?pid=NKCEABYZH92FDYDD,799,No rating available
NKCEABYZYMNATYGH,Di Classe Alloy Necklace,Di Classe,http://www.flipkart.com/di-classe-alloy-necklace/p/itmeabyzu4fcyc5a?pid=NKCEABYZYMNATYGH,799,No rating available
NKCEACWN5GXUC92H,Fashion Pitaraa Alloy Necklace,Fashion Pitaraa,http://www.flipkart.com/fashion-pitaraa-alloy-necklace/p/itmeacwnk9yvb5hu?pid=NKCEACWN5GXUC92H,650,No rating available
NKCEACWNSZ4WMBHQ,Fashion Pitaraa Alloy Necklace,Fashion Pitaraa,http://www.flipkart.com/fashion-pitaraa-alloy-necklace/p/itmeacwn3gh2hhrf?pid=NKCEACWNSZ4WMBHQ,730,No rating available
NKCEACYSHS4MGKGY,Jaipur Couture Metal Choker,Jaipur Couture,http://www.flipkart.com/jaipur-couture-metal-choker/p/itmeacysvnepg7kn?pid=NKCEACYSHS4MGKGY,500,No rating available
NKCEACYSTHNBFPM8,Jaipur Couture Metal Choker,Jaipur Couture,http://www.flipkart.com/jaipur-couture-metal-choker/p/itmeacysgth7r5tf?pid=NKCEACYSTHNBFPM8,500,No rating available
NKCEAFA9DJYHKHUT,Jewelina Gems Brass Necklace,Jewelina Gems,http://www.flipkart.com/jewelina-gems-brass-necklace/p/itmeafa9xhdrfvay?pid=NKCEAFA9DJYHKHUT,1300,No rating available
NKCEAFA9TT2YCXGF,Jewelina Gems Brass Necklace,Jewelina Gems,http://www.flipkart.com/jewelina-gems-brass-necklace/p/itmeafa9vz9sb6kq?pid=NKCEAFA9TT2YCXGF,1300,No rating available
NKCEAFA9ZXHADRNM,Jewelina Gems Brass Necklace,Jewelina Gems,http://www.flipkart.com/jewelina-gems-brass-necklace/p/itmeafa94cazhhuv?pid=NKCEAFA9ZXHADRNM,1300,No rating available
NKCEAFC847CUEYZX,Jewel Touch Antique Metal Muse Diva Alloy Necklace,Jewel Touch,http://www.flipkart.com/jewel-touch-antique-metal-muse-diva-alloy-necklace/p/itmeafc82wcftdhy?pid=NKCEAFC847CUEYZX,1050,No rating available
NKCEAFDAZGYPTKGF,Jewel Touch Pretty Play Dew Drops Acrylic Necklace,Jewel Touch,http://www.flipkart.com/jewel-touch-pretty-play-dew-drops-acrylic-necklace/p/itmeafdabd7xphuz?pid=NKCEAFDAZGYPTKGF,750,No rating available
NKCEAFM7NXAMQUEM,"Village Handicrafts Rose Gold Plated Acrylic, Metal, Resin, Ribbon Necklace",Village Handicrafts,http://www.flipkart.com/village-handicrafts-rose-gold-plated-acrylic-metal-resin-ribbon-necklace/p/itmeafm7mgger6gh?pid=NKCEAFM7NXAMQUEM,350,No rating available
NKCEAFM7PNFKNZSH,"Village Handicrafts Rose Gold Plated Alloy, Glass, Resin Choker",Village Handicrafts,http://www.flipkart.com/village-handicrafts-rose-gold-plated-alloy-glass-resin-choker/p/itmeafm7hmebrzcs?pid=NKCEAFM7PNFKNZSH,450,No rating available
NKCEAFM7SFBNX7H5,"Village Handicrafts Rose Gold Plated Acrylic, Glass, Metal Necklace",Village Handicrafts,http://www.flipkart.com/village-handicrafts-rose-gold-plated-acrylic-glass-metal-necklace/p/itmeafm7ght7g4rr?pid=NKCEAFM7SFBNX7H5,400,No rating available
NKCEAFM7UZG85XFJ,"Village Handicrafts Rose Gold Plated Glass, Metal, Stone Necklace",Village Handicrafts,http://www.flipkart.com/village-handicrafts-rose-gold-plated-glass-metal-stone-necklace/p/itmeafm76px5zyph?pid=NKCEAFM7UZG85XFJ,441,No rating available
NKCEAFM7XQDGVBZ6,"Village Handicrafts Rose Gold Plated Alloy, Leather, Stone Necklace",Village Handicrafts,http://www.flipkart.com/village-handicrafts-rose-gold-plated-alloy-leather-stone-necklace/p/itmeafm7zrmvyfrs?pid=NKCEAFM7XQDGVBZ6,450,No rating available
NKCEAFPJS8QQ93WM,Tuelip Alloy Necklace,Tuelip,http://www.flipkart.com/tuelip-alloy-necklace/p/itmeafpjzhkxasnb?pid=NKCEAFPJS8QQ93WM,899,No rating available
NKCEAFTPSQFQHGFE,Junk Brass Plated Resin Necklace,Junk,http://www.flipkart.com/junk-brass-plated-resin-necklace/p/itmeaftpupgxgdgq?pid=NKCEAFTPSQFQHGFE,325,No rating available
NKCEAFYZHHMHTEPZ,Visaga Circle of life Alloy Necklace,Visaga,http://www.flipkart.com/visaga-circle-life-alloy-necklace/p/itmeafyztdfjynvg?pid=NKCEAFYZHHMHTEPZ,400,No rating available
NKCEAGXHF37GN8DA,Galz4ever Tarq & Red Bunch Alloy Necklace,Galz4ever,http://www.flipkart.com/galz4ever-tarq-red-bunch-alloy-necklace/p/itmeagxh2r2cnhqr?pid=NKCEAGXHF37GN8DA,279,No rating available
NKCEAGXHGFZZZKBK,Galz4ever Red & Black Long Resin Alloy Necklace,Galz4ever,http://www.flipkart.com/galz4ever-red-black-long-resin-alloy-necklace/p/itmeagxhfb4pqxua?pid=NKCEAGXHGFZZZKBK,249,No rating available
NKCEAGXHHAAGNS2H,Galz4ever Dark Gold & White Bead Alloy Necklace,Galz4ever,http://www.flipkart.com/galz4ever-dark-gold-white-bead-alloy-necklace/p/itmeagxh86av3zsg?pid=NKCEAGXHHAAGNS2H,279,No rating available
NKCEAGXHHF2ZFZEZ,Galz4ever Black & Silver Seed Bead Alloy Necklace,Galz4ever,http://www.flipkart.com/galz4ever-black-silver-seed-bead-alloy-necklace/p/itmeagxhzdkg3grm?pid=NKCEAGXHHF2ZFZEZ,279,No rating available
NKCEAGXHHH8ADGUN,Galz4ever Classic Gold & Green Alloy Necklace,Galz4ever,http://www.flipkart.com/galz4ever-classic-gold-green-alloy-necklace/p/itmeagxhvnauhgfp?pid=NKCEAGXHHH8ADGUN,399,No rating available
NKCEAGXHHUXGZKAV,Galz4ever Multi Seed Bead Alloy Necklace,Galz4ever,http://www.flipkart.com/galz4ever-multi-seed-bead-alloy-necklace/p/itmeagxhrwhhrfdn?pid=NKCEAGXHHUXGZKAV,249,No rating available
NKCEAGXHHYWNKU5V,Galz4ever Four Layer Multi Bead Alloy Necklace,Galz4ever,http://www.flipkart.com/galz4ever-four-layer-multi-bead-alloy-necklace/p/itmeagxh8tbf6fgt?pid=NKCEAGXHHYWNKU5V,279,No rating available
NKCEAGXHJHGJS7HN,Galz4ever Silver Bead Multi Layer Alloy Necklace,Galz4ever,http://www.flipkart.com/galz4ever-silver-bead-multi-layer-alloy-necklace/p/itmeagxhypz3xxy7?pid=NKCEAGXHJHGJS7HN,425,No rating available
NKCEAGXHK66GHUGP,Galz4ever Antique Colour Bead Alloy Necklace,Galz4ever,http://www.flipkart.com/galz4ever-antique-colour-bead-alloy-necklace/p/itmeagxhd7kjqeyh?pid=NKCEAGXHK66GHUGP,279,No rating available
NKCEAGXHNTFZW8TS,Galz4ever Red Brown Seed Bead Alloy Necklace,Galz4ever,http://www.flipkart.com/galz4ever-red-brown-seed-bead-alloy-necklace/p/itmeagxhvfehxbhg?pid=NKCEAGXHNTFZW8TS,279,No rating available
NKCEAGXHQTTQM8XJ,Galz4ever Two String Bead Alloy Necklace,Galz4ever,http://www.flipkart.com/galz4ever-two-string-bead-alloy-necklace/p/itmeagxhyckbemnp?pid=NKCEAGXHQTTQM8XJ,349,No rating available
NKCEAGXHRVHUPPVG,Galz4ever Multi Bead Pearl Alloy Necklace,Galz4ever,http://www.flipkart.com/galz4ever-multi-bead-pearl-alloy-necklace/p/itmeagxhdpmauw7q?pid=NKCEAGXHRVHUPPVG,399,No rating available
NKCEAGXHRYTNTMG7,Galz4ever Tarq & Brown Seed Bead Alloy Necklace,Galz4ever,http://www.flipkart.com/galz4ever-tarq-brown-seed-bead-alloy-necklace/p/itmeagxh9fghzjmv?pid=NKCEAGXHRYTNTMG7,279,No rating available
NKCEAGXHSCG9YHAY,Galz4ever Blue & Silver Seed Bead Alloy Necklace,Galz4ever,http://www.flipkart.com/galz4ever-blue-silver-seed-bead-alloy-necklace/p/itmeagxhajf6ggyf?pid=NKCEAGXHSCG9YHAY,279,No rating available
NKCEAGXHYGDBWMWZ,Galz4ever Green & Gold Bunch Alloy Necklace,Galz4ever,http://www.flipkart.com/galz4ever-green-gold-bunch-alloy-necklace/p/itmeagxhdhphwrhw?pid=NKCEAGXHYGDBWMWZ,349,No rating available
NKCEAGXHZMK8HHRG,Galz4ever Blue Seed Bead Alloy Necklace,Galz4ever,http://www.flipkart.com/galz4ever-blue-seed-bead-alloy-necklace/p/itmeagxhc8aed5tp?pid=NKCEAGXHZMK8HHRG,249,No rating available
NKCEAHPFDKUM4G4G,IDesign Fabric Necklace,IDesign,http://www.flipkart.com/idesign-fabric-necklace/p/itmeahpfhhpmdhzg?pid=NKCEAHPFDKUM4G4G,449,No rating available
NKCEAHPFWCZQQBAG,Aaishwarya Pearls N Florals Long Alloy Necklace,Aaishwarya,http://www.flipkart.com/aaishwarya-pearls-n-florals-long-alloy-necklace/p/itmeahpfu9qzhjyh?pid=NKCEAHPFWCZQQBAG,1799,No rating available
NKCEAJ2QGYPVGBAE,Fashblush Forever New Live Like A Queen Alloy Necklace,Fashblush,http://www.flipkart.com/fashblush-forever-new-live-like-queen-alloy-necklace/p/itmeaj2qadbhqjnm?pid=NKCEAJ2QGYPVGBAE,1499,No rating available
